text,count,name
good,13,Jenny
food,12,Jenny
friendly,10,Jenny
place,10,Jenny
nice,10,Jenny
great,9,Jenny
ordered,8,Jenny
didnt,8,Jenny
service,7,Jenny
order,7,Jenny
staff,7,Jenny
decided,6,Jenny
around,6,Jenny
like,6,Jenny
large,6,Jenny
fast,6,Jenny
really,5,Jenny
little,5,Jenny
bad,5,Jenny
experience,5,Jenny
bar,5,Jenny
lot,5,Jenny
variety,5,Jenny
better,5,Jenny
time,5,Jenny
outside,5,Jenny
night,4,Jenny
empty,4,Jenny
price,4,Jenny
italian,4,Jenny
