text,count,name
food,31,Sunil
really,24,Sunil
fried,22,Sunil
good,21,Sunil
definitely,19,Sunil
chicken,19,Sunil
drink,16,Sunil
experience,15,Sunil
dont,14,Sunil
service,14,Sunil
great,14,Sunil
time,14,Sunil
new,14,Sunil
orleans,14,Sunil
back,13,Sunil
love,13,Sunil
hot,13,Sunil
like,13,Sunil
know,12,Sunil
sauce,11,Sunil
cafe,11,Sunil
order,11,Sunil
little,11,Sunil
worth,11,Sunil
coffee,10,Sunil
ended,10,Sunil
well,10,Sunil
table,9,Sunil
restaurant,9,Sunil
need,9,Sunil
