text,count,name
place,10,Albert
food,7,Albert
came,6,Albert
didnt,6,Albert
sushi,5,Albert
time,4,Albert
steak,4,Albert
meal,4,Albert
back,4,Albert
wings,4,Albert
restaurant,4,Albert
like,4,Albert
salad,4,Albert
people,4,Albert
able,4,Albert
theres,4,Albert
good,4,Albert
ordered,4,Albert
try,3,Albert
fries,3,Albert
however,3,Albert
bar,3,Albert
area,3,Albert
eat,3,Albert
im,3,Albert
come,3,Albert
sure,3,Albert
away,3,Albert
average,3,Albert
dirty,3,Albert
