text,count,name
time,660,Vicky
really,660,Vicky
im,632,Vicky
salad,557,Vicky
like,552,Vicky
great,541,Vicky
night,523,Vicky
ordered,519,Vicky
food,510,Vicky
chicken,490,Vicky
two,476,Vicky
menu,450,Vicky
bar,449,Vicky
delicious,441,Vicky
good,432,Vicky
order,430,Vicky
place,420,Vicky
back,406,Vicky
dinner,405,Vicky
little,398,Vicky
next,396,Vicky
side,395,Vicky
first,383,Vicky
pretty,376,Vicky
last,368,Vicky
restaurant,360,Vicky
happy,352,Vicky
table,352,Vicky
sauce,349,Vicky
cheese,346,Vicky
