text,count,name
great,45,Kislev
back,32,Kislev
lowdown,32,Kislev
sitrep,32,Kislev
nashville,32,Kislev
setup,31,Kislev
like,29,Kislev
bar,29,Kislev
time,28,Kislev
stop,27,Kislev
new,27,Kislev
food,24,Kislev
place,23,Kislev
ice,22,Kislev
menu,22,Kislev
delicious,22,Kislev
best,21,Kislev
fun,21,Kislev
love,19,Kislev
got,19,Kislev
orleans,18,Kislev
well,18,Kislev
since,17,Kislev
chicken,17,Kislev
night,17,Kislev
items,17,Kislev
two,17,Kislev
come,16,Kislev
could,16,Kislev
many,15,Kislev
