text,count,name
place,17,Paul
service,16,Paul
like,15,Paul
food,15,Paul
beer,13,Paul
good,12,Paul
really,10,Paul
room,10,Paul
friends,9,Paul
hotel,9,Paul
two,9,Paul
great,8,Paul
table,8,Paul
afternoon,8,Paul
eat,8,Paul
could,8,Paul
pita,8,Paul
plastic,8,Paul
lunch,8,Paul
bit,7,Paul
friend,7,Paul
better,7,Paul
front,7,Paul
hot,7,Paul
im,7,Paul
bar,7,Paul
weekend,7,Paul
around,7,Paul
mushrooms,6,Paul
free,6,Paul
