text,count,name
cheese,17,Misha
well,14,Misha
oh,13,Misha
love,13,Misha
like,11,Misha
good,11,Misha
little,11,Misha
back,11,Misha
place,11,Misha
philly,10,Misha
night,10,Misha
im,9,Misha
think,9,Misha
wine,9,Misha
really,9,Misha
bacon,8,Misha
bar,8,Misha
know,7,Misha
hot,7,Misha
much,7,Misha
time,7,Misha
didnt,7,Misha
cool,6,Misha
try,6,Misha
point,6,Misha
definitely,6,Misha
talk,6,Misha
totally,6,Misha
deelish,6,Misha
food,6,Misha
