text,count,name
avenue,20,Mimi
plaza,19,Mimi
sure,18,Mimi
things,17,Mimi
prepared,16,Mimi
make,16,Mimi
quality,14,Mimi
friendly,14,Mimi
menu,13,Mimi
drinks,13,Mimi
street,13,Mimi
bay,12,Mimi
international,12,Mimi
accommodating,11,Mimi
made,11,Mimi
cheese,14,Mimi
good,10,Mimi
food,8,Mimi
yet,7,Mimi
two,7,Mimi
new,7,Mimi
street,6,Mimi
kiddeft,6,Mimi
quality,5,Mimi
party,5,Mimi
size,5,Mimi
high,5,Mimi
entirely,4,Mimi
genos,4,Mimi
steaks,4,Mimi
