text,count,name
good,29,Jon
night,28,Jon
ordered,27,Jon
im,27,Jon
menu,26,Jon
louis,25,Jon
st,25,Jon
order,23,Jon
made,23,Jon
date,23,Jon
minutes,21,Jon
love,21,Jon
thats,20,Jon
3,20,Jon
want,20,Jon
hot,20,Jon
bar,19,Jon
awesome,19,Jon
wonderful,19,Jon
youre,19,Jon
back,18,Jon
restaurant,18,Jon
w,176,Jon
ordered,138,Jon
alan,119,Jon
good,51,Jon
salad,39,Jon
sherri,38,Jon
delicious,35,Jon
came,35,Jon
