text,count,name
like,10,Gabi
come,10,Gabi
cheese,10,Gabi
fried,10,Gabi
meal,9,Gabi
restaurants,9,Gabi
two,9,Gabi
im,9,Gabi
pretty,8,Gabi
salad,8,Gabi
line,8,Gabi
got,8,Gabi
area,8,Gabi
much,8,Gabi
starbucks,8,Gabi
good,39,Gabi
great,22,Gabi
food,22,Gabi
chicken,21,Gabi
area,16,Gabi
parking,15,Gabi
came,15,Gabi
line,15,Gabi
hot,14,Gabi
restaurant,14,Gabi
3,13,Gabi
pretty,13,Gabi
meat,12,Gabi
street,12,Gabi
seating,11,Gabi
