text,count,name
bacon,8,Nicole
sweet,8,Nicole
service,7,Nicole
well,7,Nicole
experience,7,Nicole
didnt,7,Nicole
cheese,7,Nicole
time,7,Nicole
fried,7,Nicole
first,7,Nicole
pork,7,Nicole
server,7,Nicole
menu,7,Nicole
every,6,Nicole
space,6,Nicole
got,14,Nicole
vegan,14,Nicole
order,12,Nicole
came,11,Nicole
options,8,Nicole
back,7,Nicole
side,6,Nicole
students,6,Nicole
food,6,Nicole
w,6,Nicole
cheese,6,Nicole
sauce,5,Nicole
dairy,5,Nicole
everything,5,Nicole
like,5,Nicole
