text,count,name
food,34,Susan
ron,34,Susan
restaurant,33,Susan
cheese,30,Susan
didnt,29,Susan
tasty,29,Susan
arrived,28,Susan
chicken,28,Susan
dinner,27,Susan
much,24,Susan
side,24,Susan
shrimp,24,Susan
brought,24,Susan
looked,23,Susan
menu,23,Susan
fried,23,Susan
room,21,Susan
made,21,Susan
steak,21,Susan
table,20,Susan
decided,20,Susan
green,20,Susan
food,654,Susan
good,591,Susan
place,481,Susan
came,453,Susan
ordered,436,Susan
got,420,Susan
back,378,Susan
order,348,Susan
