text,count,name
food,17,Lorrie
time,17,Lorrie
got,13,Lorrie
chicken,12,Lorrie
place,11,Lorrie
didnt,9,Lorrie
good,9,Lorrie
im,9,Lorrie
fried,8,Lorrie
line,8,Lorrie
pork,8,Lorrie
meat,8,Lorrie
much,8,Lorrie
ordered,8,Lorrie
order,7,Lorrie
back,7,Lorrie
going,7,Lorrie
nola,7,Lorrie
seated,7,Lorrie
meal,7,Lorrie
small,6,Lorrie
chose,6,Lorrie
served,6,Lorrie
dark,6,Lorrie
getting,6,Lorrie
made,6,Lorrie
people,6,Lorrie
like,6,Lorrie
hot,6,Lorrie
night,6,Lorrie
