text,count,name
ordered,64,Toni
good,62,Toni
delicious,55,Toni
fish,46,Toni
food,45,Toni
time,38,Toni
server,37,Toni
back,36,Toni
place,34,Toni
wife,32,Toni
got,32,Toni
service,30,Toni
wait,29,Toni
order,26,Toni
fried,25,Toni
try,25,Toni
hot,24,Toni
fresh,23,Toni
lunch,22,Toni
everything,21,Toni
eat,21,Toni
fries,20,Toni
slaw,19,Toni
cant,19,Toni
salad,18,Toni
nice,18,Toni
chicken,17,Toni
meal,17,Toni
like,17,Toni
small,17,Toni
