text,count,name
taste,9,Dung
better,9,Dung
chicken,9,Dung
another,8,Dung
pizza,8,Dung
fried,8,Dung
im,69,Dung
like,42,Dung
new,40,Dung
wife,37,Dung
good,31,Dung
restaurant,29,Dung
nice,28,Dung
want,27,Dung
order,27,Dung
youre,27,Dung
ordered,26,Dung
place,26,Dung
bar,25,Dung
cream,25,Dung
time,24,Dung
table,24,Dung
breakfast,24,Dung
food,21,Dung
cracker,21,Dung
burger,21,Dung
barrel,21,Dung
walking,20,Dung
great,20,Dung
back,20,Dung
