text,count,name
really,40,Damien
good,30,Damien
place,21,Damien
like,17,Damien
5,16,Damien
dish,15,Damien
food,15,Damien
friendly,14,Damien
great,13,Damien
time,13,Damien
cheese,12,Damien
amazing,12,Damien
make,12,Damien
menu,12,Damien
come,12,Damien
experience,11,Damien
sauce,11,Damien
didnt,11,Damien
people,10,Damien
staff,10,Damien
better,10,Damien
made,10,Damien
best,10,Damien
pretty,10,Damien
location,10,Damien
sure,9,Damien
bar,9,Damien
drink,9,Damien
4,9,Damien
prices,8,Damien
